ID,Date,Location,Police District,Police Station,Police,News,Commission on Human Rights,Philippine Human Rights Information Center,Task for Detainees of the Philippines ,RiseUp for Life and Rights,Parishes,CCT-DRK Research,Barangay Holy Spirit Public Safety Office,Assailant
72,Oct-2016,Quezon City,QCPD,PS 11 Galas,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
73,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
74,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
75,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
76,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
77,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
78,Nov-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
79,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
80,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
81,Nov-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
82,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
83,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
84,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
85,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
86,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
87,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
88,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
89,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
90,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Police
91,Dec-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
92,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
93,Dec-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
94,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
95,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
96,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
97,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
98,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
99,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
100,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
101,Apr-2017,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
102,May-2017,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
103,May-2017,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
104,Jul-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,,,,0.0,0.0,1.0,0.0,Police
105,Jul-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,,,,0.0,0.0,1.0,0.0,Police
106,Jul-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,,,,0.0,0.0,0.0,0.0,Police
107,Jul-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,,,,0.0,0.0,0.0,0.0,Police
108,Jul-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,,,,0.0,0.0,1.0,0.0,Police
109,Jul-2016,Quezon City,QCPD,PS 07 Cubao,1,1,,,,0.0,0.0,0.0,0.0,Police
110,Aug-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Police
111,Aug-2016,Quezon City,QCPD,PS 10 Kamuning,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
112,Aug-2016,Quezon City,QCPD,PS 10 Kamuning,1,1,,,,0.0,0.0,1.0,0.0,Police
113,Sep-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
114,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
115,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
116,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
117,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
118,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
119,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
120,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
121,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
122,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Police
123,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
124,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
125,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
126,Sep-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
127,Sep-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
128,Sep-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
129,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
130,Sep-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
131,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
132,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Police
133,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
134,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
135,Oct-2016,Quezon City,QCPD,PS 09 Quirino,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
136,Oct-2016,Quezon City,QCPD,PS 09 Quirino,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
137,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
138,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
139,Oct-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
140,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
141,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
142,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
143,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
144,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
145,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
146,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
147,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
148,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
149,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Police
150,Nov-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
151,Nov-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
152,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
153,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
154,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
155,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
156,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
157,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
158,Nov-2016,Quezon City,QCPD,PS 11 Galas,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
159,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
160,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
161,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
162,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Police
163,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Police
164,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Police
165,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Police
166,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Police
167,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
168,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
169,Dec-2016,Quezon City,QCPD,PS 07 Cubao,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
170,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
171,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
172,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
173,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
174,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
175,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
176,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
177,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
178,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Police
179,Dec-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Police
180,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
181,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Police
182,Jan-2017,Quezon City,QCPD,PS 03 Talipapa,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
183,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Police
184,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
185,Jan-2017,Quezon City,QCPD,PS 07 Cubao,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
186,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
187,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
188,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
189,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
190,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
191,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
192,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
193,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
194,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
195,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
196,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
197,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
198,Jan-2017,Quezon City,QCPD,PS 07 Cubao,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
199,Jan-2017,Quezon City,QCPD,PS 07 Cubao,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
200,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
201,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Police
202,Jan-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,Police
203,Apr-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Police
204,Apr-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
205,May-2017,Quezon City,QCPD,PS 06 Batasan,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Police
206,May-2017,Quezon City,QCPD,PS 06 Batasan,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Police
207,May-2017,Quezon City,QCPD,PS 06 Batasan,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Police
208,May-2017,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
209,May-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
210,May-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
211,Jun-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
212,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
213,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
214,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
215,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
216,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
217,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
218,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
219,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
220,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
221,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
222,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
223,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
224,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
225,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
226,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
227,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
228,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
229,May-2017,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
243,Nov-2016,Quezon City,QCPD,PS 09 Quirino,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
244,Nov-2016,Quezon City,QCPD,PS 09 Quirino,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
316,Sep-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
317,Sep-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
318,Oct-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
319,Oct-2016,Quezon City,QCPD,PS 01 La Loma,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
320,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
321,Nov-2016,Quezon City,QCPD,PS 02 Masambong,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
322,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
323,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
324,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
325,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
326,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
327,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
328,Jan-2017,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
329,May-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
330,May-2017,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
340,Aug-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
341,Aug-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
342,Aug-2016,Quezon City,QCPD,PS 10 Kamuning,1,1,,0.0,,0.0,0.0,1.0,0.0,Police
343,Aug-2016,Quezon City,QCPD,PS 10 Kamuning,1,1,,0.0,,0.0,0.0,0.0,0.0,Police
345,Aug-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,,,,0.0,0.0,0.0,0.0,Police
346,Aug-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,,,,0.0,0.0,0.0,0.0,Police
348,Aug-2016,Quezon City,QCPD,PS 11 Galas,1,1,,,,0.0,0.0,0.0,0.0,Police
350,Dec-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
356,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
357,Dec-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
360,Dec-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
366,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
367,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
368,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
370,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
371,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
373,Sep-2016,Quezon City,QCPD,PS 03 Talipapa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
374,Sep-2016,Quezon City,QCPD,PS 03 Talipapa,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
375,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
376,Sep-2016,Quezon City,QCPD,PS 02 Masambong,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
378,Sep-2016,Quezon City,QCPD,PS 11 Galas,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
379,Sep-2016,Quezon City,QCPD,PS 11 Galas,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
380,Sep-2016,Quezon City,QCPD,PS 11 Galas,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
381,Sep-2016,Quezon City,QCPD,PS 11 Galas,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
382,Oct-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
383,Oct-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
393,Oct-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
394,Oct-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
395,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
396,Oct-2016,Quezon City,QCPD,PS 04 Novaliches,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
398,Oct-2016,Quezon City,QCPD,PS 05 Fairview,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
399,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Police
400,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
401,Nov-2016,Quezon City,QCPD,PS 06 Batasan,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
406,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
407,Nov-2016,Quezon City,QCPD,PS 04 Novaliches,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Police
410,Jul-2016,Quezon City,QCPD,PS 02 Masambong,1,1,,,,0.0,0.0,0.0,0.0,Police
411,Jul-2016,Quezon City,QCPD,PS 11 Galas,1,1,,,,0.0,0.0,0.0,0.0,Police
415,Jul-2016,Quezon City,QCPD,PS 03 Talipapa,1,1,,,,,,0.0,,Police
418,Jul-2016,Quezon City,QCPD,PS 11 Galas,1,0,,,,,,,,Police
